region,medicine,predicted_demand,current_stock,stock_gap,production_action,risk_flag
east,salbutamol,1228.4333333333334,3640,-2411.5666666666666,Reduce Production,No Immediate Risk
east,salbutamol,1450.0533333333333,3640,-2189.9466666666667,Reduce Production,No Immediate Risk
east,salbutamol,1354.4033333333334,3640,-2285.5966666666664,Reduce Production,No Immediate Risk
east,salbutamol,1248.9066666666668,3640,-2391.0933333333332,Reduce Production,No Immediate Risk
east,salbutamol,1035.74,3640,-2604.26,Reduce Production,No Immediate Risk
east,salbutamol,1284.59,3640,-2355.41,Reduce Production,No Immediate Risk
east,salbutamol,1255.9133333333334,3640,-2384.0866666666666,Reduce Production,No Immediate Risk
east,salbutamol,1333.12,3640,-2306.88,Reduce Production,No Immediate Risk
east,salbutamol,1121.5766666666666,3640,-2518.423333333333,Reduce Production,No Immediate Risk
east,salbutamol,1177.07,3640,-2462.9300000000003,Reduce Production,No Immediate Risk
east,salbutamol,1372.5333333333333,3640,-2267.4666666666667,Reduce Production,No Immediate Risk
east,salbutamol,1376.0933333333332,3640,-2263.9066666666668,Reduce Production,No Immediate Risk
east,salbutamol,1022.4166666666666,3640,-2617.5833333333335,Reduce Production,No Immediate Risk
east,salbutamol,1143.1466666666668,3640,-2496.8533333333335,Reduce Production,No Immediate Risk
east,salbutamol,843.2933333333333,3640,-2796.706666666667,Reduce Production,No Immediate Risk
east,salbutamol,1217.9666666666667,3640,-2422.0333333333333,Reduce Production,No Immediate Risk
east,salbutamol,1223.9966666666667,3640,-2416.003333333333,Reduce Production,No Immediate Risk
east,salbutamol,1254.4633333333334,3640,-2385.536666666667,Reduce Production,No Immediate Risk
east,salbutamol,1264.5633333333333,3640,-2375.4366666666665,Reduce Production,No Immediate Risk
east,salbutamol,1259.5,3640,-2380.5,Reduce Production,No Immediate Risk
east,salbutamol,1069.3533333333332,3640,-2570.6466666666665,Reduce Production,No Immediate Risk
east,salbutamol,1352.2433333333333,3640,-2287.7566666666667,Reduce Production,No Immediate Risk
east,salbutamol,1148.5033333333333,3640,-2491.496666666667,Reduce Production,No Immediate Risk
east,salbutamol,1280.54,3640,-2359.46,Reduce Production,No Immediate Risk
east,salbutamol,1212.5966666666666,3640,-2427.4033333333336,Reduce Production,No Immediate Risk
east,salbutamol,1253.0066666666667,3640,-2386.9933333333333,Reduce Production,No Immediate Risk
east,salbutamol,1199.74,3640,-2440.26,Reduce Production,No Immediate Risk
east,salbutamol,1154.98,3640,-2485.02,Reduce Production,No Immediate Risk
east,salbutamol,1284.1366666666668,3640,-2355.8633333333332,Reduce Production,No Immediate Risk
east,salbutamol,1417.1266666666668,3640,-2222.873333333333,Reduce Production,No Immediate Risk
east,salbutamol,1421.1933333333334,3640,-2218.8066666666664,Reduce Production,No Immediate Risk
east,salbutamol,1152.9166666666667,3640,-2487.083333333333,Reduce Production,No Immediate Risk
east,salbutamol,1291.1,3640,-2348.9,Reduce Production,No Immediate Risk
east,salbutamol,1252.9766666666667,3640,-2387.0233333333335,Reduce Production,No Immediate Risk
east,salbutamol,1236.3233333333333,3640,-2403.6766666666667,Reduce Production,No Immediate Risk
east,salbutamol,1425.6733333333334,3640,-2214.326666666667,Reduce Production,No Immediate Risk
east,salbutamol,1358.88,3640,-2281.12,Reduce Production,No Immediate Risk
east,salbutamol,1361.9833333333333,3640,-2278.0166666666664,Reduce Production,No Immediate Risk
east,salbutamol,1286.05,3640,-2353.95,Reduce Production,No Immediate Risk
east,salbutamol,1244.4466666666667,3640,-2395.5533333333333,Reduce Production,No Immediate Risk
east,salbutamol,1325.9133333333334,3640,-2314.0866666666666,Reduce Production,No Immediate Risk
east,salbutamol,1352.38,3640,-2287.62,Reduce Production,No Immediate Risk
east,salbutamol,1113.8766666666668,3640,-2526.123333333333,Reduce Production,No Immediate Risk
east,salbutamol,1286.0533333333333,3640,-2353.9466666666667,Reduce Production,No Immediate Risk
east,salbutamol,1170.6033333333332,3640,-2469.3966666666665,Reduce Production,No Immediate Risk
east,salbutamol,1229.6533333333334,3640,-2410.3466666666664,Reduce Production,No Immediate Risk
east,salbutamol,1103.9866666666667,3640,-2536.0133333333333,Reduce Production,No Immediate Risk
east,salbutamol,1245.78,3640,-2394.2200000000003,Reduce Production,No Immediate Risk
east,salbutamol,1147.59,3640,-2492.41,Reduce Production,No Immediate Risk
east,salbutamol,1323.23,3640,-2316.77,Reduce Production,No Immediate Risk
east,salbutamol,1131.97,3640,-2508.0299999999997,Reduce Production,No Immediate Risk
east,salbutamol,1301.46,3640,-2338.54,Reduce Production,No Immediate Risk
east,salbutamol,1178.1266666666668,3640,-2461.873333333333,Reduce Production,No Immediate Risk
east,salbutamol,1301.42,3640,-2338.58,Reduce Production,No Immediate Risk
east,salbutamol,1255.6,3640,-2384.4,Reduce Production,No Immediate Risk
east,salbutamol,1138.2066666666667,3640,-2501.793333333333,Reduce Production,No Immediate Risk
east,salbutamol,1167.8866666666668,3640,-2472.1133333333332,Reduce Production,No Immediate Risk
east,salbutamol,1060.9066666666668,3640,-2579.0933333333332,Reduce Production,No Immediate Risk
east,salbutamol,1321.0033333333333,3640,-2318.996666666667,Reduce Production,No Immediate Risk
east,salbutamol,1258.2166666666667,3640,-2381.7833333333333,Reduce Production,No Immediate Risk
east,salbutamol,1162.1733333333334,3640,-2477.826666666667,Reduce Production,No Immediate Risk
east,salbutamol,1211.0833333333333,3640,-2428.916666666667,Reduce Production,No Immediate Risk
east,salbutamol,1473.7733333333333,3640,-2166.2266666666665,Reduce Production,No Immediate Risk
east,salbutamol,1324.33,3640,-2315.67,Reduce Production,No Immediate Risk
east,salbutamol,1170.0666666666666,3640,-2469.9333333333334,Reduce Production,No Immediate Risk
east,salbutamol,1030.6833333333334,3640,-2609.3166666666666,Reduce Production,No Immediate Risk
east,salbutamol,1047.1766666666667,3640,-2592.8233333333333,Reduce Production,No Immediate Risk
east,salbutamol,1222.1433333333334,3640,-2417.8566666666666,Reduce Production,No Immediate Risk
east,salbutamol,1287.4266666666667,3640,-2352.5733333333333,Reduce Production,No Immediate Risk
east,salbutamol,1296.0933333333332,3640,-2343.9066666666668,Reduce Production,No Immediate Risk
east,salbutamol,1205.34,3640,-2434.66,Reduce Production,No Immediate Risk
east,salbutamol,1247.1166666666666,3640,-2392.883333333333,Reduce Production,No Immediate Risk
east,salbutamol,1200.7333333333333,3640,-2439.2666666666664,Reduce Production,No Immediate Risk
east,salbutamol,1217.48,3640,-2422.52,Reduce Production,No Immediate Risk
east,salbutamol,1319.99,3640,-2320.01,Reduce Production,No Immediate Risk
east,salbutamol,1141.96,3640,-2498.04,Reduce Production,No Immediate Risk
east,salbutamol,1176.6133333333332,3640,-2463.3866666666668,Reduce Production,No Immediate Risk
east,salbutamol,1228.82,3640,-2411.1800000000003,Reduce Production,No Immediate Risk
east,salbutamol,1224.0333333333333,3640,-2415.9666666666667,Reduce Production,No Immediate Risk
east,salbutamol,1143.9466666666667,3640,-2496.0533333333333,Reduce Production,No Immediate Risk
east,salbutamol,1316.0833333333333,3640,-2323.916666666667,Reduce Production,No Immediate Risk
east,salbutamol,1160.02,3640,-2479.98,Reduce Production,No Immediate Risk
east,salbutamol,1247.17,3640,-2392.83,Reduce Production,No Immediate Risk
north,amlodipine,1277.7866666666666,2929,-1651.2133333333334,Reduce Production,No Immediate Risk
north,amlodipine,1168.53,2929,-1760.47,Reduce Production,No Immediate Risk
north,amlodipine,1193.2666666666667,2929,-1735.7333333333333,Reduce Production,No Immediate Risk
north,amlodipine,1208.65,2929,-1720.35,Reduce Production,No Immediate Risk
north,amlodipine,1137.9066666666668,2929,-1791.0933333333332,Reduce Production,No Immediate Risk
north,amlodipine,1150.7366666666667,2929,-1778.2633333333333,Reduce Production,No Immediate Risk
north,amlodipine,1240.1166666666666,2929,-1688.8833333333334,Reduce Production,No Immediate Risk
north,amlodipine,1334.1033333333332,2929,-1594.8966666666668,Reduce Production,No Immediate Risk
north,amlodipine,1071.9166666666667,2929,-1857.0833333333333,Reduce Production,No Immediate Risk
north,amlodipine,1127.9266666666667,2929,-1801.0733333333333,Reduce Production,No Immediate Risk
north,amlodipine,1177.31,2929,-1751.69,Reduce Production,No Immediate Risk
north,amlodipine,1286.3466666666666,2929,-1642.6533333333334,Reduce Production,No Immediate Risk
north,amlodipine,1330.62,2929,-1598.38,Reduce Production,No Immediate Risk
north,amlodipine,1298.15,2929,-1630.85,Reduce Production,No Immediate Risk
north,amlodipine,1339.2633333333333,2929,-1589.7366666666667,Reduce Production,No Immediate Risk
north,amlodipine,1326.94,2929,-1602.06,Reduce Production,No Immediate Risk
north,amlodipine,1314.3633333333332,2929,-1614.6366666666668,Reduce Production,No Immediate Risk
north,amlodipine,1302.3366666666666,2929,-1626.6633333333334,Reduce Production,No Immediate Risk
north,amlodipine,1024.56,2929,-1904.44,Reduce Production,No Immediate Risk
north,amlodipine,1008.8266666666667,2929,-1920.1733333333332,Reduce Production,No Immediate Risk
north,amlodipine,1218.5033333333333,2929,-1710.4966666666667,Reduce Production,No Immediate Risk
north,amlodipine,1132.8766666666668,2929,-1796.1233333333332,Reduce Production,No Immediate Risk
north,amlodipine,1105.7666666666667,2929,-1823.2333333333333,Reduce Production,No Immediate Risk
north,amlodipine,1239.9033333333334,2929,-1689.0966666666666,Reduce Production,No Immediate Risk
north,amlodipine,1019.17,2929,-1909.83,Reduce Production,No Immediate Risk
north,amlodipine,1241.4833333333333,2929,-1687.5166666666667,Reduce Production,No Immediate Risk
north,amlodipine,989.7066666666667,2929,-1939.2933333333333,Reduce Production,No Immediate Risk
north,amlodipine,1250.8566666666666,2929,-1678.1433333333334,Reduce Production,No Immediate Risk
north,amlodipine,1280.81,2929,-1648.19,Reduce Production,No Immediate Risk
north,amlodipine,1216.27,2929,-1712.73,Reduce Production,No Immediate Risk
north,amlodipine,1308.5166666666667,2929,-1620.4833333333333,Reduce Production,No Immediate Risk
north,amlodipine,1108.8866666666668,2929,-1820.1133333333332,Reduce Production,No Immediate Risk
north,amlodipine,1444.06,2929,-1484.94,Reduce Production,No Immediate Risk
north,amlodipine,1375.5766666666666,2929,-1553.4233333333334,Reduce Production,No Immediate Risk
north,amlodipine,1377.2233333333334,2929,-1551.7766666666666,Reduce Production,No Immediate Risk
north,amlodipine,1256.75,2929,-1672.25,Reduce Production,No Immediate Risk
north,amlodipine,1133.3766666666668,2929,-1795.6233333333332,Reduce Production,No Immediate Risk
north,amlodipine,1122.06,2929,-1806.94,Reduce Production,No Immediate Risk
north,amlodipine,1137.87,2929,-1791.13,Reduce Production,No Immediate Risk
north,amlodipine,1287.32,2929,-1641.68,Reduce Production,No Immediate Risk
north,amlodipine,1232.3166666666666,2929,-1696.6833333333334,Reduce Production,No Immediate Risk
north,amlodipine,1318.4733333333334,2929,-1610.5266666666666,Reduce Production,No Immediate Risk
north,amlodipine,1019.2133333333334,2929,-1909.7866666666666,Reduce Production,No Immediate Risk
north,amlodipine,1354.7766666666666,2929,-1574.2233333333334,Reduce Production,No Immediate Risk
north,amlodipine,1502.7566666666667,2929,-1426.2433333333333,Reduce Production,No Immediate Risk
north,amlodipine,1246.79,2929,-1682.21,Reduce Production,No Immediate Risk
north,amlodipine,1397.3533333333332,2929,-1531.6466666666668,Reduce Production,No Immediate Risk
north,amlodipine,1258.18,2929,-1670.82,Reduce Production,No Immediate Risk
north,amlodipine,1339.8033333333333,2929,-1589.1966666666667,Reduce Production,No Immediate Risk
north,amlodipine,1323.9366666666667,2929,-1605.0633333333333,Reduce Production,No Immediate Risk
north,amlodipine,1171.9966666666667,2929,-1757.0033333333333,Reduce Production,No Immediate Risk
north,amlodipine,1161.2033333333334,2929,-1767.7966666666666,Reduce Production,No Immediate Risk
north,amlodipine,1290.5733333333333,2929,-1638.4266666666667,Reduce Production,No Immediate Risk
north,amlodipine,1160.0866666666666,2929,-1768.9133333333334,Reduce Production,No Immediate Risk
north,amlodipine,1463.9166666666667,2929,-1465.0833333333333,Reduce Production,No Immediate Risk
north,amlodipine,1175.7333333333333,2929,-1753.2666666666667,Reduce Production,No Immediate Risk
north,amlodipine,1375.0533333333333,2929,-1553.9466666666667,Reduce Production,No Immediate Risk
north,amlodipine,1185.0066666666667,2929,-1743.9933333333333,Reduce Production,No Immediate Risk
north,amlodipine,1496.05,2929,-1432.95,Reduce Production,No Immediate Risk
north,amlodipine,1284.3766666666668,2929,-1644.6233333333332,Reduce Production,No Immediate Risk
north,amlodipine,1334.0533333333333,2929,-1594.9466666666667,Reduce Production,No Immediate Risk
north,amlodipine,1330.1066666666666,2929,-1598.8933333333334,Reduce Production,No Immediate Risk
north,amlodipine,1268.3533333333332,2929,-1660.6466666666668,Reduce Production,No Immediate Risk
north,amlodipine,1235.7666666666667,2929,-1693.2333333333333,Reduce Production,No Immediate Risk
north,amlodipine,1386.6433333333334,2929,-1542.3566666666666,Reduce Production,No Immediate Risk
north,amlodipine,1257.63,2929,-1671.37,Reduce Production,No Immediate Risk
north,amlodipine,1127.15,2929,-1801.85,Reduce Production,No Immediate Risk
north,amlodipine,1170.4133333333334,2929,-1758.5866666666666,Reduce Production,No Immediate Risk
north,amlodipine,1197.1333333333334,2929,-1731.8666666666666,Reduce Production,No Immediate Risk
north,amlodipine,1219.65,2929,-1709.35,Reduce Production,No Immediate Risk
north,amlodipine,1044.6633333333334,2929,-1884.3366666666666,Reduce Production,No Immediate Risk
north,amlodipine,1164.0233333333333,2929,-1764.9766666666667,Reduce Production,No Immediate Risk
north,amlodipine,1035.64,2929,-1893.36,Reduce Production,No Immediate Risk
north,amlodipine,1283.25,2929,-1645.75,Reduce Production,No Immediate Risk
north,amlodipine,1151.92,2929,-1777.08,Reduce Production,No Immediate Risk
north,amlodipine,1087.64,2929,-1841.36,Reduce Production,No Immediate Risk
north,amlodipine,984.3733333333333,2929,-1944.6266666666666,Reduce Production,No Immediate Risk
north,amlodipine,1238.3033333333333,2929,-1690.6966666666667,Reduce Production,No Immediate Risk
north,amlodipine,1227.4066666666668,2929,-1701.5933333333332,Reduce Production,No Immediate Risk
north,amlodipine,1303.4966666666667,2929,-1625.5033333333333,Reduce Production,No Immediate Risk
north,amlodipine,1415.3866666666668,2929,-1513.6133333333332,Reduce Production,No Immediate Risk
north,amlodipine,1427.58,2929,-1501.42,Reduce Production,No Immediate Risk
north,amlodipine,1223.39,2929,-1705.61,Reduce Production,No Immediate Risk
north,amlodipine,1297.8833333333334,2929,-1631.1166666666666,Reduce Production,No Immediate Risk
north,amlodipine,1169.3533333333332,2929,-1759.6466666666668,Reduce Production,No Immediate Risk
north,amlodipine,1141.48,2929,-1787.52,Reduce Production,No Immediate Risk
north,amlodipine,1173.6,2929,-1755.4,Reduce Production,No Immediate Risk
north,amlodipine,1443.0633333333333,2929,-1485.9366666666667,Reduce Production,No Immediate Risk
north,amlodipine,1236.3433333333332,2929,-1692.6566666666668,Reduce Production,No Immediate Risk
north,amlodipine,1313.1066666666666,2929,-1615.8933333333334,Reduce Production,No Immediate Risk
north,amlodipine,1382.15,2929,-1546.85,Reduce Production,No Immediate Risk
north,amlodipine,1283.7866666666666,2929,-1645.2133333333334,Reduce Production,No Immediate Risk
north,amlodipine,1125.1966666666667,2929,-1803.8033333333333,Reduce Production,No Immediate Risk
north,amlodipine,1344.2033333333334,2929,-1584.7966666666666,Reduce Production,No Immediate Risk
north,amlodipine,1254.7233333333334,2929,-1674.2766666666666,Reduce Production,No Immediate Risk
north,amlodipine,1366.4833333333333,2929,-1562.5166666666667,Reduce Production,No Immediate Risk
